id,text,lang,label,category,source,is_synthetic
201,Бесплатня диагностика организма в нашей клинике. Запись на сегодня +7 711 977 79 70,ru,suspicious,grey_marketing,synthetic_template_kz,1
202,"Activ: тариф ұзартылды, 6581 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
203,Заработок из дома от 1 000 000 тг в неделю. Пишите в WhatsApp +7 724 357 89 18,ru,suspicious,grey_marketing,synthetic_template_kz,1
204,Трейдинг курстары. Бірінші сабақ тегін. Тіркелу +7 758 674 16 64,kk,suspicious,grey_marketing,synthetic_template_kz,1
205,Beeline: срок действия SIM истекает. Продлите регистрацию egov-kz.online,ru,scam,phishing,synthetic_template_kz,1
206,Назар аударыңыз! *4651 картаңыз қауіпте. Қаражатты резервтік шотқа аударыңыз: kaspi . kz . secure-login . cc,kk,scam,fake_bank,synthetic_template_kz,1
207,Altel: oсtатоk 22 ГБ и 645 минут до 1.10,ru,safe,legitimate,synthetic_template_kz,1
208,Kaspi Red: 17 500 тг бөліп төлеу рәсімделді. Болдырмау jusan-secure.info,kk,scam,kaspi_scam,synthetic_template_kz,1
209,ДЕРЕКТЕРІҢІЗ РАСТАЛМАҒАНДЫҚТАН ШОТЫҢЫЗ 24 САҒАТ ІШІНДЕ ЖАБЫЛАДЫ. САУАЛНАМАНЫ ЖАҢАРТЫҢЫЗ: BEELINE-BONUS.ICU,kk,scam,fake_bank,synthetic_template_kz,1
210,Служба судебных исполнителей: на ваше имя заведено производство. Явитесь или ознакомьтесь kaspi-bonus.top.,ru,scam,fake_police,synthetic_template_kz,1
211,Сіздің жарнамалық акцияңыз бүгін белсенді!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
212,Курсы трейдинга. Первое занятие бесплатно. Запись +7 760 397 24 70,ru,suspicious,grey_marketing,synthetic_template_kz,1
213,Только сегодня! Скидка 44% на все товары в Kaspi Магазин. Успей до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
214,"Beeline: тариф ұзартылды, 4050 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
215,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарласады: +7 755 210 87 74. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
216,Салық берешегі 3 000 000 тг. Онлайн өтeу: forte-cabinet.pro,kk,scam,phishing,synthetic_template_kz,1
217,"Әйгерім, сізге 96 400 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
218,Нөміріңіз зейнетақыны қайта есептеуге қатысады. Форманы толтырыңыз enpf-vyplata.ru,kk,scam,phishing,synthetic_template_kz,1
219,"Мама, я задержусь, буду приmеpно к 22 часам",ru,safe,legitimate,synthetic_template_kz,1
220,Картаға өтінішіңіз қаралды. Белсендіру үшін +7 710 353 69 66 нөміріне қоңырау шалыңыз,kk,suspicious,grey_marketing,synthetic_template_kz,1
221,Ваш номер участвует в перерасчете пенсии. Заполните форму halyk-verify.xyz до конца недели,ru,scam,phishing,synthetic_template_kz,1
222,Kaspi Postomat: неверный адрес доставки. Уточните данные kaspi-gold.site иначе заказ вернется отправителю,ru,scam,phishing,synthetic_template_kz,1
223,Нөміріңіз зейнетақыны қайта есептеуге қатысады. Форманы толтырыңыз egov-kz.online,kk,scam,phishing,synthetic_template_kz,1
224,"Әлия, сізге 98 200 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
225,"Кітапханаға барып, жаңа кітаптар алыңыз.",kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
226,"Bereke Bank: одобрен кредит на 90 000 тг. Если вы не подавали заявку, отмените здесь kaspi.kz.secure-login.cc",ru,scam,fake_bank,synthetic_template_kz,1
227,eGov  аккаунтыңыз  бүгін 18:00-ге дейін жойылады. ЖСН растаңыз: kaspi-bonus.top,kk,scam,phishing,synthetic_template_kz,1
228,Деректеріңіз расталмағандықтан шотыңыз бүгін 18:00-ге дейін жабылады. Сауалнаманы жаңартыңыз: halykbank.kz.verify.top,kk,scam,fake_bank,synthetic_template_kz,1
229,Ваш номер выбран победителем акции izi! Приз 37 000 тг. Подтвердите: kaspi-bonus.top !!!,ru,scam,fake_prize,synthetic_template_kz,1
230,Kaspi Red: 4 000 000 тг бөліп төлеy рәсімделді. Болдырмау kaspi-bonus.top,kk,scam,kaspi_scam,synthetic_template_kz,1
231,"Инвестиции от 73 000 тг, доход 34% в месяц. Консультация +7 756 210 98 75",ru,suspicious,grey_marketing,synthetic_template_kz,1
232,Ұлттық Банк. Шоттарыңызға тыйым салынды. Шектеуді 2 сағат ішінде алу: kaspi.kz.secure-login.cc,kk,scam,fake_police,synthetic_template_kz,1
233,Ваш ИИН использован в незаконной операции. Следователь свяжется с вами: +7 781 883 31 62. Не сообщайте третьим лицам,ru,scam,fake_police,synthetic_template_kz,1
234,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 715 602 76 99,ru,suspicious,grey_marketing,synthetic_template_kz,1
235,Сізге 16 000 тг сомасына Kaspi Bonus 3% түсті. Белсендіру forte-cabinet . pro,kk,scam,kaspi_scam,synthetic_template_kz,1
236,Поздравляем! Вы выиграли 68 300 тг в розыгрыше Eurasian Bank. Забрать приз: halykbank.kz.verify.top,ru,scam,fake_prize,synthetic_template_kz,1
237,"izi: тариф продлен, списано 2522 тг. Следующее списание 19.6",ru,safe,legitimate,synthetic_template_kz,1
238,Только сегодня! Скидка 67% на все товары в AliExpress. Успей до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
239,Kaspi Red: 79 000 тг бөліп төлеу рәсімделді. Болдырмау halykbank.kz.verify.top,kk,scam,kaspi_scam,synthetic_template_kz,1
240,"Внимание! Ваша карта *1702 скомпрометирована. Переведите средства на резервный счет, инструкция: forte-cabinet.pro",ru,scam,fake_bank,synthetic_template_kz,1
241,"Jusan Bank: 80 000 тг сатып алу, карта *5086. Қолжетімді 54 000 тг",kk,safe,legitimate,synthetic_template_kz,1
242,Сот орындаушылары: сіздің атыңызға іс қозғалды. Танысу үшін wb-kz-prize.shop,kk,scam,fake_police,synthetic_template_kz,1
243,Boxberry: неверный адрес доставки. Уточните даные kaspi-gold.site иначе заказ вернется отправителю,ru,scam,phishing,synthetic_template_kz,1
244,"Оплата ЖКХ за март принята, сумма 9 000 000 тг",ru,safe,legitimate,synthetic_template_kz,1
245,"Жанна, сізге 91 300 тг tөлем мақұлданды. Деректерді осында еHгізіңіз halykbank.kz.verify.top",kk,scam,fake_prize,synthetic_template_kz,1
246,Kaspi Магазин: ваш товар продан. Для получения 63 000 тг перейдите forte-cabinet.pro,ru,scam,kaspi_scam,synthetic_template_kz,1
247,Kaspi Red: рассрочка на 48 000 тг оформлена. Отменить kaspi.kz.secure-login.cc,ru,scam,kaspi_scam,synthetic_template_kz,1
248,Поздравляем! Вы выиграли 31 400 тг в розыгрыше Eurasian Bank. Забрать приз: bonus-kz.click,ru,scam,fake_prize,synthetic_template_kz,1
249,"Такси келді. Hyundai Accent, мемлекеттік нөмір 889 YAN 03",kk,safe,legitimate,synthetic_template_kz,1
250,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарласады: +7 717 282 25 91. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
251,"Сіге алаяқтар несие рәсімдеген. Істі ІІМ жүргізуде, оператор +7 775 209 76 33",kk,scam,fake_police,synthetic_template_kz,1
252,"Bereke Bank: 84 600 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз beeline-bonus.icu",kk,scam,fake_bank,synthetic_template_kz,1
253,Сізге 9 000 000 тг сомасына Kaspi Bonus 15% түсті. Белсендіру forte-cabinet.pro,kk,scam,kaspi_scam,synthetic_template_kz,1
254,"Такси прибыло. Chevrolet Cobalt, гос. номер 948 XNZ 03",ru,safe,legitimate,synthetic_template_kz,1
255,Ваш код подтверждения для входа: 981374,ru,safe,legitimate,synthetic_template_kz,1
256,Beeline: аптасына 885 тг жазылым қосылды. Өшіру *634#,kk,suspicious,grey_marketing,synthetic_template_kz,1
257,Только сегодня! Скидка 34% на все товары в Temu. Успей до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
258,"Halyk Bank: 5 000 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз jusan-secure.info",kk,scam,fake_bank,synthetic_template_kz,1
259,Сіз Temu сертификатын 76 700 тг алдыңыз. бүгін 18:00-ге дейін белсендіріңіз: kaspi.kz.secure-login.cc,kk,scam,fake_prize,synthetic_template_kz,1
260,Kaspi: перевод 1 000 000 тг от Данияр ожидает подтверждения. Подтвердить: bonus-kz.click,ru,scam,kaspi_scam,synthetic_template_kz,1
261,Kaspi: код 199056. Никому не сooбщайтe.,ru,safe,legitimate,synthetic_template_kz,1
262,"Kaspi Bank: зафиксирована попытка входа в ваш кабинет с нового устройства. Если это не вы, подтвердите личность: beeline-bonus.icu",ru,scam,fake_bank,synthetic_template_kz,1
263,Wildberries: посылка задержана на таможне. Оплатите пошлину 1652 тг: gov-kz.support,ru,scam,phishing,synthetic_template_kz,1
264,Тек бүгін! Ozon дүкенінде барлық тауарға 54% жеңілдік. Түн ортасына дейін үлгеріңіз,kk,suspicious,grey_marketing,synthetic_template_kz,1
265,Жаңа курстар мен жобалар туралы біліңіз.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
